npi,tier,hospital_affiliated,known_autonomic_biller,state,taxonomy
1215572904,off-grid,N,N,MA,Nurse Practitioner - Pediatrics
1831103647,off-grid,N,N,ME,Nurse Practitioner - Family
1942172721,T4,N,N,NH,Nurse Practitioner
1083255509,T3,N,N,RI,Nurse Practitioner - Acute Care
1689093080,off-grid,N,N,CT,Urology
1770542615,off-grid,N,N,NY,Nurse Practitioner - Adult Health
1467546804,off-grid,N,N,MA,Plastic Surgery
1457315426,off-grid,Y,N,NH,Urology
1770799777,off-grid,N,N,MA,Psychologist - Clinical
1205096518,T5,N,N,MA,Radiology - Diagnostic Radiology
1780235416,T1,N,N,MA,Social Worker - Clinical
1083672281,off-grid,Y,N,MA,Emergency Medicine
1881257715,T1,N,N,TX,Counselor - Professional
1821594334,T1,N,N,MA,Behavior Analyst
1295900603,off-grid,Y,N,MA,Internal Medicine - Gastroenterology
1790206852,off-grid,Y,N,MA,Psychologist
1215258587,off-grid,N,N,MA,Pediatrics
1578585105,off-grid,Y,N,MA,Internal Medicine
1881782654,off-grid,N,N,IL,Internal Medicine - Gastroenterology
1164903100,T1,N,N,MA,Social Worker - Clinical
1992796353,off-grid,Y,N,MA,Internal Medicine
1558091710,off-grid,Y,N,MA,Nurse Practitioner
1811060841,off-grid,Y,N,MA,Physician Assistant - Surgical
1871869602,off-grid,Y,N,MD,Psychiatry & Neurology - Psychiatry
1902039357,T1,N,N,MA,Social Worker - Clinical
1689658437,off-grid,Y,N,MA,Radiology - Diagnostic Radiology
1841485166,T1,N,N,ME,Counselor
1578626693,off-grid,N,N,MA,Nurse Practitioner - Acute Care
1558926097,T4,N,N,VT,Internal Medicine
1487194833,off-grid,N,N,MA,Nurse Practitioner - Gerontology
1104243278,T5,N,N,MA,Obstetrics & Gynecology
1225888902,off-grid,N,N,ME,Speech-Language Pathologist
1043219470,T5,N,N,MA,Family Medicine
1770059248,off-grid,Y,N,MA,Nurse Practitioner
1518090984,off-grid,N,N,NH,Chiropractor
1669889481,off-grid,N,N,CT,Physician Assistant - Surgical
1477591428,T5,N,N,MA,Psychologist - Counseling
1699765297,off-grid,Y,N,MA,Emergency Medicine
1255412607,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1346987468,off-grid,Y,N,MA,Psychologist - Clinical
1598006371,off-grid,Y,N,NH,Nurse Practitioner - Family
1184734493,T5,N,N,NH,Internal Medicine
1245644459,T3,N,N,RI,Nurse Practitioner - Family
1083018824,off-grid,Y,N,MA,Nurse Practitioner - Acute Care
1093124935,T1,N,N,MA,Counselor
1093454548,off-grid,N,N,MA,Physician Assistant
1609854173,off-grid,N,N,AK,Radiology - Diagnostic Radiology
1770223703,T1,N,N,MA,Social Worker
1356901904,off-grid,N,N,ME,Psychiatry & Neurology - Neurology
1063441376,off-grid,N,N,ME,Chiropractor
1538307145,off-grid,N,N,MS,Social Worker - Clinical
1437202876,T5,Y,N,NH,Internal Medicine - Infectious Disease
1962548024,T5,N,N,MA,Clinic/Center - Rehabilitation
1922022540,off-grid,N,N,NH,Internal Medicine - Hematology & Oncology
1922650233,T5,Y,N,MA,Internal Medicine
1609155001,off-grid,N,N,TX,Internal Medicine
1568416592,off-grid,N,N,MA,Psychiatry & Neurology - Psychiatry
1174790208,off-grid,Y,N,MA,Radiology - Diagnostic Radiology
1538397732,off-grid,Y,N,MA,Orthopaedic Surgery - Sports Medicine
1760556054,T1,N,N,MA,Social Worker - Clinical
1619057627,off-grid,N,N,MA,Chiropractor
1770078537,T1,N,N,MA,Counselor - Mental Health
1992932545,off-grid,Y,N,MN,Radiology - Diagnostic Radiology
1326537465,off-grid,Y,N,MA,Allergy & Immunology
1265848907,off-grid,Y,N,VA,Psychiatry & Neurology - Psychiatry
1861691594,off-grid,N,N,ME,Pediatrics
1437834397,T1,N,N,PA,Social Worker
1548621055,T5,N,N,RI,Psychologist - Clinical
1164050522,off-grid,N,N,AZ,Nurse Practitioner - Psychiatric/Mental Health
1841412954,T4,N,N,VT,Pediatrics
1215168976,off-grid,N,N,MA,Optometrist
1679734685,off-grid,Y,N,RI,Internal Medicine
1174083703,off-grid,Y,N,MA,Psychiatry & Neurology - Neurology
1740420785,T1,N,N,MA,Social Worker - Clinical
1598474090,T3,Y,N,MA,Nurse Practitioner
1396936225,off-grid,N,N,LA,Internal Medicine - Medical Oncology
1679720221,off-grid,Y,N,MA,Internal Medicine - Nephrology
1447567839,T1,N,N,MA,Counselor - Mental Health
1215952734,off-grid,Y,N,MA,Nurse Practitioner
1013398999,off-grid,Y,N,MA,Family Medicine
1710901525,off-grid,N,N,NH,Physician Assistant
1679199285,T3,N,N,RI,Nurse Practitioner - Psychiatric/Mental Health
1710248117,off-grid,Y,N,MA,Internal Medicine - Infectious Disease
1619156544,T1,N,N,MA,Counselor - Mental Health
1407169543,off-grid,Y,N,MA,Radiology - Diagnostic Radiology
1487797874,off-grid,Y,N,MA,Internal Medicine - Gastroenterology
1417069907,off-grid,Y,N,NH,Psychiatry & Neurology - Psychiatry
1790177400,T5,N,N,RI,Optometrist
1417787383,off-grid,N,N,MA,Psychologist - Clinical
1962804096,off-grid,N,N,MA,Internal Medicine - Geriatric Medicine
1528140258,off-grid,Y,N,MA,Pediatrics - Pediatric Hematology-Oncology
1700572245,off-grid,N,N,MA,Nurse Practitioner - Family
1619576121,off-grid,N,N,MA,Nurse Practitioner - Adult Health
1306004346,off-grid,Y,N,NH,Internal Medicine - Infectious Disease
1326775156,off-grid,N,N,NH,Nurse Practitioner - Family
1013150655,T1,N,N,VT,Social Worker - Clinical
1942790308,off-grid,Y,N,MA,Internal Medicine - Clinical Cardiac Electrophysiology
1114347275,T1,N,N,MA,Social Worker - Clinical
1396136560,off-grid,Y,N,MA,Hospitalist
1861442048,T2,N,N,ME,Social Worker - Clinical
1205915964,T5,N,N,CA,Specialist
1205829272,off-grid,Y,N,NH,Internal Medicine
1689178535,off-grid,N,N,MA,Nurse Practitioner - Family
1174189443,T1,N,N,CT,Counselor
1609977784,off-grid,N,N,CT,Internal Medicine
1184979346,off-grid,Y,N,MA,Nurse Practitioner - Family
1427041136,off-grid,N,N,MA,Optometrist - Corneal and Contact Management
1548347859,T1,N,N,MA,Social Worker - Clinical
1952066946,off-grid,N,N,MA,Nurse Practitioner - Family
1225658131,off-grid,Y,N,CT,Emergency Medicine
1922626282,T1,N,N,MA,Social Worker
1992788442,off-grid,N,N,MD,Internal Medicine - Critical Care Medicine
1376902627,off-grid,N,N,NH,Optometrist
1396275590,off-grid,N,N,MA,Internal Medicine
1205800661,off-grid,N,N,MA,Nurse Practitioner - Family
1497194559,off-grid,N,N,MD,Hospitalist
1679190748,T3,N,N,MA,Substance Abuse Rehabilitation Facility
1710936513,off-grid,Y,N,MA,Radiology - Vascular & Interventional Radiology
1609957281,off-grid,Y,N,MA,Internal Medicine - Sleep Medicine
1831301449,T5,N,N,MA,Dentist - Periodontics
1275522625,off-grid,N,N,NH,Orthopaedic Surgery - Sports Medicine
1750015418,off-grid,N,N,FL,Pediatrics
1184680837,T5,N,N,MA,Psychiatry & Neurology - Psychiatry
1265859672,off-grid,Y,N,MA,Nurse Practitioner - Adult Health
1801808142,T2,N,N,ME,Social Worker - Clinical
1518348218,off-grid,N,N,MA,Nurse Practitioner - Family
1881805919,T1,N,N,MA,Social Worker - Clinical
1639463425,off-grid,Y,N,MA,Internal Medicine
1881131019,off-grid,Y,N,MA,Nurse Practitioner - Gerontology
1538194303,off-grid,N,N,MA,Registered Nurse - General Practice
1588651061,T5,N,N,RI,Optometrist
1194144782,off-grid,N,N,MA,Family Medicine
1316209190,off-grid,Y,N,MA,Internal Medicine
1417342395,T5,Y,N,MA,Surgery - Vascular Surgery
1750337689,off-grid,Y,N,NH,Internal Medicine
1932824711,off-grid,N,N,VT,Physician Assistant
1235886995,off-grid,Y,N,MA,Nurse Practitioner
1972604254,off-grid,Y,N,MA,Internal Medicine - Interventional Cardiology
1376678185,T5,N,N,RI,Psychologist - Intellectual & Developmental Disabilities
1477886182,off-grid,Y,N,MA,Radiology - Vascular & Interventional Radiology
1962866384,T1,N,N,NH,Counselor - Mental Health
1235799370,T1,N,N,CO,Counselor
1669158085,T3,N,N,RI,Nurse Practitioner - Family
1558836189,T3,N,N,MA,Nurse Practitioner - Family
1578533543,off-grid,N,N,ME,Hospitalist
1982898177,T1,N,N,MA,"Dietitian, Registered"
1376994087,off-grid,N,N,ME,Family Medicine
1548517584,off-grid,N,N,NH,Physician Assistant
1235356593,T2,N,N,ME,Social Worker - Clinical
1689604902,off-grid,Y,N,NH,Psychiatry & Neurology - Psychiatry
1194253617,off-grid,N,N,ME,Family Medicine - Hospice and Palliative Medicine
1740262484,off-grid,Y,N,MA,Internal Medicine - Medical Oncology
1477045078,T5,N,N,RI,Emergency Medicine
1083174858,off-grid,N,N,RI,Internal Medicine
1780799437,T4,N,N,ME,Family Medicine
1508915331,off-grid,N,N,MA,Orthopaedic Surgery
1366885840,off-grid,N,N,NV,Radiology - Diagnostic Radiology
1376066191,off-grid,N,N,CA,Social Worker - Clinical
1285386235,off-grid,Y,N,MA,Nurse Practitioner - Family
1316674377,off-grid,N,N,MA,Physician Assistant
1770527491,off-grid,Y,N,MA,Internal Medicine - Cardiovascular Disease
1023007127,off-grid,N,N,ME,Family Medicine - Hospice and Palliative Medicine
1245337963,off-grid,N,N,MA,Psychiatry & Neurology - Neurology
1306946942,off-grid,N,N,MA,"Registered Nurse - Obstetric, Inpatient"
1326808353,off-grid,Y,N,MA,Physician Assistant
1700932522,off-grid,N,N,NC,Orthopaedic Surgery
1689153454,T3,N,N,RI,Physician Assistant
1831694199,T5,Y,N,MA,Pediatrics - Pediatric Emergency Medicine
1205223658,off-grid,N,N,NH,Obstetrics & Gynecology
1619302023,off-grid,N,N,MA,Nurse Practitioner
1447239074,off-grid,N,N,ME,Family Medicine
1013065135,off-grid,Y,N,MA,Nurse Practitioner - Family
1679985592,off-grid,Y,N,CA,Pediatrics - Neonatal-Perinatal Medicine
1235339581,off-grid,Y,N,MA,Pathology - Anatomic Pathology & Clinical Pathology
1558808691,off-grid,N,N,MA,Nurse Practitioner - Gerontology
1902158173,off-grid,Y,N,MA,Social Worker - Clinical
1093492647,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1467891952,T5,N,N,RI,Ophthalmology - Retina Specialist
1891326336,T3,N,N,MA,Nurse Practitioner - Family
1922486554,T3,N,N,MA,Nurse Practitioner
1265745350,off-grid,Y,N,MA,Internal Medicine
1083879829,T5,N,N,MA,Dentist - Oral and Maxillofacial Surgery
1740237916,off-grid,Y,N,MA,Internal Medicine
1982364139,T3,Y,N,MA,Nurse Practitioner - Family
1043900897,T1,N,N,MA,Social Worker - Clinical
1669790283,off-grid,N,N,ME,Counselor - Professional
1841350188,off-grid,N,N,MA,Counselor - Mental Health
1255564837,off-grid,N,N,MA,Internal Medicine
1700203775,off-grid,N,N,NH,Radiology - Diagnostic Radiology
1275970303,off-grid,N,N,RI,Orthopaedic Surgery
1619931870,off-grid,Y,N,NH,Surgery
1083775308,T1,N,N,MA,Social Worker - Clinical
1396792081,off-grid,N,N,MA,Family Medicine
1255593737,off-grid,Y,N,MA,Physician Assistant - Medical
1366437170,off-grid,N,N,MA,Radiology - Vascular & Interventional Radiology
1306885223,T1,N,N,RI,Social Worker
1013438555,T1,N,N,CT,Counselor - Mental Health
1699780197,off-grid,N,N,ME,Family Medicine
1306053921,off-grid,Y,N,MA,Radiology - Vascular & Interventional Radiology
1033668702,off-grid,N,N,NH,Counselor - Addiction (Substance Use Disorder)
1699826412,off-grid,N,N,NH,Social Worker - Clinical
1093757296,off-grid,N,N,MA,Pediatrics
1215975578,off-grid,Y,N,MA,Internal Medicine - Interventional Cardiology
1487980116,off-grid,N,N,MA,Internal Medicine
1306238068,T1,N,N,MA,Social Worker - Clinical
1538948245,off-grid,N,N,ME,Physician Assistant
1275518144,off-grid,N,N,ME,Podiatrist - Foot Surgery
1558128744,off-grid,N,N,NH,"Dietitian, Registered"
1891358156,off-grid,N,N,MA,Otolaryngology
1659548915,off-grid,N,N,NH,Nurse Practitioner
1366793721,off-grid,N,N,ME,Internal Medicine - Cardiovascular Disease
1750357091,off-grid,N,N,NH,Internal Medicine
1114587268,T1,N,N,MA,Counselor - Mental Health
1811352255,off-grid,Y,N,MA,Surgery
1720471352,off-grid,N,N,MA,Physician Assistant
1811502511,T5,Y,N,MA,"Dietitian, Registered"
1114183712,off-grid,Y,N,TX,Pediatrics
1225068299,off-grid,N,N,MA,Nurse Practitioner - Acute Care
1194071969,off-grid,N,N,NH,Obstetrics & Gynecology
1881644417,T3,N,N,MA,Nurse Practitioner
1346822814,off-grid,Y,N,CO,Emergency Medicine
1568607844,T1,N,N,MA,Counselor - Mental Health
1053491696,T5,N,N,MA,Podiatrist
1255418950,off-grid,N,N,MA,Optometrist
1982374708,T1,N,N,MA,Counselor - Mental Health
1679686836,off-grid,Y,N,NH,Allergy & Immunology - Allergy
1811344310,off-grid,N,N,NH,Social Worker - Clinical
1609337153,off-grid,Y,N,MA,Urology
1942471289,off-grid,Y,N,MA,Internal Medicine - Infectious Disease
1962428573,off-grid,Y,N,NH,Internal Medicine - Cardiovascular Disease
1578847521,off-grid,N,N,NH,"Nurse Practitioner - Neonatal, Critical Care"
1770901084,off-grid,Y,N,MA,Family Medicine
1306606108,off-grid,Y,N,MA,Psychologist
1780813956,off-grid,Y,N,MA,Physician Assistant - Surgical
1316209190,T5,N,N,MA,Internal Medicine
1528252822,off-grid,N,N,ME,Family Medicine
1639001407,T3,Y,N,MA,Physician Assistant - Surgical
1801241310,T1,N,N,MA,Counselor - Mental Health
1720050313,off-grid,Y,N,RI,Pediatrics - Pediatric Cardiology
1235251430,T1,N,N,MA,Social Worker - Clinical
1356999650,T1,N,N,ME,Counselor - Professional
1679933972,off-grid,Y,N,NH,Physician Assistant
1225518848,off-grid,Y,N,MA,Physician Assistant
1386628048,off-grid,Y,N,MA,Emergency Medicine
1417936667,T5,N,N,MA,Psychiatry & Neurology - Child & Adolescent Psychiatry
1083996631,off-grid,N,N,NH,Social Worker - Clinical
1194119669,off-grid,Y,N,MA,Emergency Medicine
1801374087,T1,N,N,MA,Social Worker - Clinical
1215213434,T1,N,N,MA,Social Worker - Clinical
1871574715,off-grid,N,N,ME,Plastic Surgery
1013128057,off-grid,Y,N,NH,Radiology - Neuroradiology
1295437457,off-grid,N,N,MA,Internal Medicine
1346657764,off-grid,N,N,NH,Physician Assistant
1255794962,off-grid,N,N,ME,Hospitalist
1356024558,T1,N,N,RI,Counselor - Mental Health
1194303529,T5,Y,N,MA,Physical Medicine & Rehabilitation
1396699922,off-grid,N,N,ME,Nurse Practitioner - Acute Care
1740774090,off-grid,Y,N,MA,Physician Assistant - Surgical
1811450869,off-grid,Y,N,NV,Emergency Medicine
1982117743,T1,N,N,MA,Social Worker - Clinical
1003380957,off-grid,N,N,ME,Physician Assistant
1275197642,off-grid,N,N,ME,Nurse Practitioner - Family
1376820639,off-grid,N,N,IN,Internal Medicine
1447942677,off-grid,N,N,NH,Nurse Practitioner - Family
1851641427,off-grid,N,N,MA,Social Worker - Clinical
1659060333,off-grid,Y,N,RI,Psychologist - Clinical
1477973071,off-grid,Y,N,NH,Preventive Medicine - Occupational Medicine
1275847378,off-grid,N,N,NH,Internal Medicine - Cardiovascular Disease
1417020660,off-grid,N,N,NH,Internal Medicine
1285314757,off-grid,N,N,ME,Nurse Practitioner - Psychiatric/Mental Health
1679335608,off-grid,N,N,NH,Counselor - Mental Health
1669791067,T1,N,N,NJ,Social Worker - Clinical
1801233051,off-grid,N,N,MA,Pediatrics
1598323560,off-grid,N,N,ME,Family Medicine
1144809765,off-grid,N,N,MA,General Practice
1083264642,T1,N,N,MA,Counselor - Mental Health
1659118198,T1,N,N,FL,Social Worker - Clinical
1568848232,T1,N,N,CA,Social Worker - Clinical
1710231899,off-grid,Y,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1932910809,off-grid,N,N,RI,Nurse Practitioner
1104827120,off-grid,N,N,ME,Family Medicine
1457170219,off-grid,Y,N,MA,Physician Assistant
1750508305,off-grid,N,N,NH,Psychiatry & Neurology - Neurology with Special Qualifications in Child Neurology
1972630416,T1,N,N,MA,Social Worker - Clinical
1861652349,T5,Y,N,RI,Urology
1366171589,off-grid,N,N,PA,Physician Assistant
1831256700,T5,N,N,MA,Dentist
1780432369,off-grid,N,N,MA,Optometrist
1891297727,off-grid,Y,N,MA,Physician Assistant - Medical
1760251730,off-grid,N,N,MA,Physician Assistant
1609949940,T1,N,N,MA,Social Worker - Clinical
1619018579,T1,N,N,MA,Counselor - Mental Health
1255007340,T1,N,N,CO,Social Worker - Clinical
1881692887,off-grid,N,N,MA,Ophthalmology
1972557601,off-grid,N,N,RI,Orthopaedic Surgery
1124445101,off-grid,N,N,NY,Student in an Organized Health Care Education/Training Program
1033908579,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1104595743,T1,N,N,MA,Counselor - Mental Health
1720230790,T1,N,N,MA,Social Worker - Clinical
1609927276,off-grid,N,N,MA,Internal Medicine
1730334053,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1336891571,off-grid,Y,N,MA,Psychologist - Clinical
1487137089,T3,N,N,TN,Nurse Practitioner - Family
1730798943,off-grid,N,N,MA,Nurse Practitioner - Adult Health
1235436171,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1508844077,off-grid,Y,N,MA,Physician Assistant - Surgical
1255393815,off-grid,Y,N,NH,Psychiatry & Neurology - Psychiatry
1851814636,T1,N,N,RI,Behavior Analyst
1922758887,off-grid,Y,N,MA,Hospitalist
1811543119,off-grid,N,N,MA,Social Worker - Clinical
1831594134,off-grid,Y,N,MA,Physician Assistant
1093871444,off-grid,N,N,PA,Family Medicine
1851278279,T5,N,N,MA,"Dietitian, Registered"
1053458406,off-grid,Y,N,MA,Internal Medicine
1891921037,off-grid,N,N,NY,Internal Medicine - Interventional Cardiology
1154550895,off-grid,Y,N,NH,Ophthalmology
1649914656,T5,Y,N,MA,Internal Medicine
1063868677,off-grid,N,N,FL,Psychiatry & Neurology - Neurology
1154680254,off-grid,N,N,MA,Internal Medicine - Critical Care Medicine
1588193320,off-grid,N,N,MA,Urology
1154897585,off-grid,N,N,ME,Social Worker - Clinical
1437147071,T5,Y,N,MA,Internal Medicine
1942252366,off-grid,N,N,MA,Optometrist
1336580810,off-grid,Y,N,NH,Internal Medicine
1093012726,off-grid,N,N,ME,Internal Medicine - Cardiovascular Disease
1467806844,off-grid,Y,N,MA,Physician Assistant - Surgical
1154901304,off-grid,Y,N,MA,Emergency Medicine - Medical Toxicology
1255386033,T5,N,N,MA,Obstetrics & Gynecology
1013230515,off-grid,N,N,ME,Nurse Practitioner - Family
1346802147,off-grid,N,N,NH,Family Medicine
1881651644,off-grid,N,N,CT,Emergency Medicine
1104169713,T1,N,N,MA,Counselor - Mental Health
1649329376,T1,N,N,OH,Counselor - Mental Health
1851005599,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1992530109,off-grid,N,N,RI,Clinic/Center - Methadone
1194784447,off-grid,Y,N,MA,Family Medicine
1982675187,off-grid,Y,N,MA,Obstetrics & Gynecology - Gynecology
1508110644,T1,N,N,CA,Counselor - Professional
1952749681,T5,N,N,MA,Ophthalmology
1114060506,T5,N,N,MA,Emergency Medicine
1134576812,off-grid,N,N,MA,Internal Medicine
1023735198,off-grid,N,N,MA,Doula
1104238641,T5,N,N,MA,Dentist - Oral and Maxillofacial Surgery
1053470476,T5,N,N,RI,Allergy & Immunology
1023699709,off-grid,N,N,MA,Psychologist - Clinical
1891892691,off-grid,Y,N,MA,Internal Medicine - Hepatology
1659930295,off-grid,Y,N,MA,Physician Assistant
1609289784,T5,Y,N,MA,Family Medicine
1023070695,T5,N,N,RI,Pediatrics
1174584833,off-grid,N,N,MA,Orthopaedic Surgery
1700044336,off-grid,Y,N,MA,Medical Genetics - Clinical Genetics (M.D.)
1417989286,off-grid,Y,N,MA,Internal Medicine
1124908884,off-grid,N,N,RI,Physician Assistant
1518579499,T5,N,N,MA,Dentist
1699960500,off-grid,Y,N,MA,Physical Medicine & Rehabilitation
1851676654,T1,N,N,MA,Counselor - Mental Health
1043478241,off-grid,Y,N,MA,Internal Medicine - Obesity Medicine
1396918447,off-grid,Y,N,MA,Internal Medicine
1679688634,off-grid,N,N,MA,Internal Medicine
1285774018,T1,N,N,MA,Social Worker - Clinical
1013598804,off-grid,N,N,MA,Family Medicine
1508847310,off-grid,Y,N,MA,Psychiatry & Neurology - Neurology
1619699055,T5,N,N,MA,"Dietitian, Registered"
1063973824,off-grid,N,N,NH,Counselor - Mental Health
1538738034,off-grid,N,N,NH,Nurse Practitioner - Family
1699894980,T1,N,N,MA,Social Worker - Clinical
1811059538,T5,N,N,RI,Psychiatry & Neurology - Psychiatry
1326214248,T5,N,N,MA,Dentist - Oral and Maxillofacial Surgery
1518541028,off-grid,N,N,MA,Nurse Practitioner - Gerontology
1871284729,off-grid,N,N,MA,Physician Assistant
1649554049,T3,N,N,MA,Nurse Practitioner - Pediatrics
1962061390,off-grid,Y,N,SC,Pediatrics
1407844228,off-grid,N,N,MA,Pathology - Anatomic Pathology & Clinical Pathology
1245781897,off-grid,N,N,MA,Nurse Practitioner - Gerontology
1730993692,off-grid,N,N,MA,Physician Assistant
1689688590,off-grid,N,N,RI,Psychiatry & Neurology - Psychiatry
1033597075,off-grid,Y,N,MA,Physician Assistant
1033506761,off-grid,N,N,MA,Radiology - Diagnostic Radiology
1700469087,T1,N,N,MA,Social Worker - Clinical
1326090911,off-grid,N,N,NY,Surgery
1760728737,off-grid,Y,N,RI,Physician Assistant
1740604701,T3,N,N,RI,Nurse Practitioner - Pediatrics
1083947634,T1,N,N,NY,Social Worker
1811943137,T5,N,N,MA,Psychiatry & Neurology - Psychiatry
1992447841,off-grid,N,N,NH,Emergency Medicine
1033524913,off-grid,Y,N,MA,Clinical Neuropsychologist
1891207858,T1,N,N,MA,Social Worker
1932562782,off-grid,Y,N,MA,Internal Medicine - Cardiovascular Disease
1679778526,T4,Y,N,NY,Emergency Medicine
1508847898,off-grid,N,N,MA,Nurse Practitioner
1083351563,T1,N,N,MA,Counselor - Mental Health
1073646659,T5,N,N,MA,Occupational Therapist - Pediatrics
1720010259,off-grid,Y,N,MA,Internal Medicine - Cardiovascular Disease
1053679779,T1,N,N,RI,Social Worker - Clinical
1174992424,T1,N,N,MA,Counselor - Mental Health
1689600512,off-grid,N,N,MA,Internal Medicine - Pulmonary Disease
1962822023,off-grid,Y,N,NH,Emergency Medicine
